YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,TAXI_OUT,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015,9,14,1,DL,2820,ATL,BHM,2205,-3.0,13.0,56.0,134,2201,-14.0,0,0
2015,11,21,6,B6,1289,EWR,SJU,800,13.0,24.0,229.0,1608,1249,6.0,0,0
2015,5,14,4,AA,163,JFK,SFO,2000,-4.0,28.0,396.0,2586,2336,-30.0,0,0
2015,12,11,5,DL,1657,ATL,FLL,2055,-4.0,24.0,111.0,581,2246,-10.0,0,0
2015,5,2,6,NK,207,DFW,LAS,1902,-5.0,19.0,173.0,1055,1955,-8.0,0,0
2015,8,11,2,OO,6217,DCA,ORD,1850,-7.0,11.0,133.0,612,2003,-22.0,0,0
2015,10,17,6,F9,1478,12892,10397,2310,-12.0,13.0,260.0,1947,630,-11.0,0,0
2015,12,24,4,DL,1352,MIA,LGA,1315,-6.0,15.0,180.0,1096,1615,-11.0,0,0
2015,8,17,1,WN,118,BWI,DEN,1400,12.0,11.0,240.0,1491,1600,32.0,0,0
2015,10,6,2,EV,5195,11433,14524,1013,-3.0,17.0,95.0,456,1148,0.0,0,0
2015,11,26,4,WN,5932,MCO,SAN,1225,-3.0,12.0,325.0,2149,1450,-15.0,0,0
2015,8,29,6,AA,2023,MSP,PHX,1120,-4.0,17.0,198.0,1276,1238,-29.0,0,0
2015,5,29,5,UA,1527,MCO,IAH,1705,-1.0,10.0,149.0,854,1834,-23.0,0,0
2015,4,16,4,DL,116,BHM,ATL,1423,19.0,25.0,66.0,134,1629,19.0,0,0
2015,9,15,2,AA,1961,CLT,FLL,1150,-6.0,29.0,122.0,632,1352,14.0,0,0
2015,8,19,3,DL,1310,VPS,ATL,1430,-6.0,20.0,84.0,250,1654,9.0,0,0
2015,11,17,2,DL,1507,ATL,SLC,1215,-1.0,18.0,254.0,1590,1429,-35.0,0,0
2015,7,19,7,AA,1533,DCA,MIA,1325,-3.0,19.0,160.0,919,1605,-15.0,0,0
2015,10,22,4,DL,981,10721,10397,1330,8.0,16.0,169.0,946,1619,1.0,0,0
2015,12,1,2,AA,379,DFW,MKE,1510,-7.0,10.0,140.0,853,1730,-34.0,0,0
2015,12,25,5,WN,3660,LAS,LAX,1930,1.0,15.0,65.0,236,2035,0.0,0,0
2015,12,26,6,MQ,3225,DFW,GJT,1420,7.0,46.0,140.0,773,1540,31.0,0,0
2015,6,10,3,AA,1051,SFO,DFW,59,1.0,16.0,199.0,1464,618,-4.0,0,0
2015,10,2,5,UA,1705,14057,12264,800,-4.0,12.0,302.0,2327,1602,-2.0,0,0
2015,4,25,6,US,439,PHX,SMF,705,-7.0,16.0,121.0,647,906,0.0,0,0
2015,6,28,7,OO,6335,LAX,SAN,1300,-3.0,20.0,56.0,109,1356,-9.0,0,0
2015,7,4,6,AA,1862,BDL,CLT,805,-3.0,23.0,136.0,644,1021,-15.0,0,0
2015,2,5,4,EV,4306,IAH,GPT,1330,-5.0,31.0,74.0,376,1444,9.0,0,0
2015,2,4,3,WN,3499,OAK,LAX,1640,-4.0,5.0,70.0,337,1750,-6.0,0,0
2015,5,6,3,US,409,PHX,PDX,1700,-3.0,10.0,162.0,1009,1942,-15.0,0,0
2015,3,26,4,AA,1242,FAT,DFW,659,-2.0,31.0,191.0,1313,1210,11.0,0,0
2015,1,17,6,US,455,PHX,SLC,829,-6.0,13.0,100.0,507,1009,-9.0,0,0
2015,3,16,1,OO,6342,SAN,LAX,1935,-10.0,20.0,55.0,109,2030,17.0,0,0
2015,11,10,2,AS,830,HNL,SJC,1505,-15.0,18.0,319.0,2417,2224,-39.0,0,0
2015,4,2,4,B6,403,JFK,SJU,952,60.0,12.0,232.0,1598,1344,43.0,0,0
2015,6,11,4,UA,1571,IAH,RSW,1912,8.0,17.0,134.0,861,2226,12.0,0,0
2015,12,24,4,WN,1201,MDW,ALB,1440,-1.0,11.0,105.0,717,1725,-11.0,0,0
2015,1,8,4,OO,4656,SEA,LAS,1810,-6.0,13.0,141.0,867,2031,0.0,0,0
2015,12,15,2,AA,978,MSY,DFW,930,-6.0,8.0,104.0,447,1114,-15.0,0,0
2015,8,30,7,AA,1885,CLT,BUF,2015,72.0,19.0,101.0,546,2156,68.0,0,0
2015,11,29,7,DL,876,MSP,CLT,1939,-2.0,16.0,155.0,930,2314,6.0,0,0
2015,9,28,1,WN,3229,PHX,SJC,2030,-1.0,6.0,110.0,621,2220,-11.0,0,0
2015,9,15,2,AA,2371,STL,DFW,1915,-10.0,15.0,114.0,550,2109,-15.0,0,0
2015,3,16,1,DL,1741,CVG,SLC,830,7.0,10.0,236.0,1450,1026,-15.0,0,0
2015,10,3,6,UA,1681,12266,14771,1924,10.0,15.0,251.0,1635,2135,6.0,0,0
2015,9,19,6,AA,754,LAX,PHL,835,22.0,16.0,321.0,2402,1656,-3.0,0,0
2015,4,14,2,MQ,2978,HOU,DFW,1620,6.0,12.0,75.0,247,1735,6.0,0,0
2015,8,6,4,F9,788,PDX,DEN,1005,-10.0,13.0,149.0,991,1334,1.0,0,0
2015,6,22,1,B6,761,LGA,PBI,1955,-7.0,25.0,175.0,1035,2250,-26.0,0,0
2015,4,12,7,US,608,TPA,PHX,1730,1.0,13.0,277.0,1788,1907,-4.0,0,0
2015,11,10,2,AA,301,DFW,DTW,1300,-2.0,16.0,153.0,986,1633,-6.0,0,0
2015,12,2,3,DL,1936,MIA,LGA,1340,1.0,17.0,183.0,1096,1643,-21.0,0,0
2015,5,30,6,OO,6426,PIT,ORD,1055,7.0,18.0,100.0,413,1135,7.0,0,0
2015,10,12,1,DL,652,11433,10792,2150,12.0,8.0,65.0,241,2255,1.0,0,0
2015,6,25,4,WN,835,PHX,TUL,830,-2.0,8.0,140.0,935,1250,-11.0,0,0
2015,9,15,2,EV,3921,BUF,ORD,1044,-10.0,17.0,103.0,473,1127,-12.0,0,0
2015,6,19,5,AA,1439,DFW,BNA,1501,-5.0,9.0,114.0,631,1655,-19.0,0,0
2015,9,13,7,EV,3951,SHV,IAH,1708,14.0,6.0,66.0,192,1814,4.0,0,0
2015,2,6,5,F9,1276,MCO,PHL,2140,-2.0,10.0,139.0,861,2359,0.0,0,0
2015,1,23,5,DL,2322,MSP,MIA,1005,1.0,17.0,228.0,1501,1453,-10.0,0,0
2015,4,6,1,WN,164,DEN,STL,1450,-1.0,11.0,110.0,770,1740,-6.0,0,0
2015,3,6,5,US,528,PHX,RNO,2110,-6.0,33.0,114.0,601,2204,10.0,0,0
2015,4,2,4,AA,1493,DFW,MEM,1700,-6.0,16.0,97.0,431,1837,-18.0,0,0
2015,12,10,4,WN,1244,ORF,BWI,905,6.0,7.0,55.0,159,1000,-5.0,0,0
2015,11,29,7,AA,1530,ATL,ORD,1155,-12.0,17.0,138.0,606,1313,-15.0,0,0
2015,8,31,1,EV,3808,MKE,IAH,1332,-5.0,10.0,173.0,984,1625,-16.0,0,0
2015,6,10,3,WN,2240,DAL,SNA,910,1.0,12.0,180.0,1216,1010,13.0,0,0
2015,7,4,6,HA,122,HNL,ITO,730,-2.0,13.0,50.0,216,820,2.0,0,0
2015,1,30,5,UA,1436,ORD,DEN,1631,8.0,31.0,160.0,888,1811,31.0,0,0
2015,7,19,7,WN,4085,SAT,MDW,800,-2.0,7.0,160.0,1036,1040,10.0,0,0
2015,11,18,3,AA,438,MSP,PHX,710,5.0,13.0,227.0,1276,957,-16.0,0,0
2015,5,7,4,HA,43,SJC,HNL,910,-3.0,10.0,330.0,2417,1140,2.0,0,0
2015,6,23,2,EV,5098,ATL,AGS,1505,-2.0,17.0,61.0,143,1606,-9.0,0,0
2015,10,3,6,WN,4361,13891,14107,955,-5.0,6.0,65.0,325,1100,-10.0,0,0
2015,12,6,7,WN,2108,MCO,GRR,1710,-9.0,13.0,165.0,1024,1955,-30.0,0,0
2015,8,20,4,WN,457,SAN,DEN,1515,1.0,7.0,135.0,853,1830,-12.0,0,0
2015,11,30,1,EV,5888,CLE,STL,1853,-2.0,12.0,104.0,487,1937,11.0,0,0
2015,2,27,5,MQ,3295,JFK,RDU,1505,-7.0,16.0,115.0,427,1700,-16.0,0,0
2015,1,14,3,UA,441,JFK,LAX,600,-4.0,18.0,386.0,2475,926,-25.0,0,0
2015,6,28,7,AA,1277,CLT,MIA,2225,10.0,30.0,119.0,650,24,13.0,0,0
2015,1,1,4,EV,4237,ORD,JAN,2005,-4.0,9.0,128.0,677,2213,-12.0,0,0
2015,7,25,6,UA,381,PHL,DEN,735,-4.0,16.0,238.0,1558,933,-11.0,0,0
2015,5,30,6,WN,2573,PHX,DEN,1405,1.0,8.0,100.0,602,1645,-2.0,0,0
2015,7,9,4,WN,501,LAS,PHX,935,15.0,12.0,65.0,255,1040,16.0,0,0
2015,8,10,1,WN,143,LAS,BUR,2045,-2.0,13.0,60.0,223,2145,-6.0,0,0
2015,10,7,3,MQ,3628,12191,11298,803,-9.0,16.0,85.0,247,928,-20.0,0,0
2015,12,21,1,WN,1624,TPA,ROC,955,5.0,10.0,160.0,1079,1235,-6.0,0,0
2015,5,10,7,WN,757,LAS,MDW,1845,-3.0,14.0,205.0,1521,10,-13.0,0,0
2015,8,13,4,F9,558,SAN,DEN,1945,-14.0,14.0,133.0,853,2258,-5.0,0,0
2015,2,19,4,OO,4744,SLC,RAP,940,-4.0,13.0,107.0,508,1127,-13.0,0,0
2015,10,16,5,WN,393,10423,12889,545,-1.0,8.0,175.0,1090,640,-18.0,0,0
2015,2,14,6,NK,310,LAX,FLL,2100,50.0,8.0,277.0,2342,437,56.0,0,0
2015,12,23,3,WN,294,FLL,MCI,1835,-1.0,19.0,205.0,1242,2100,-18.0,0,0
2015,6,19,5,AA,1606,DFW,RDU,2005,19.0,12.0,167.0,1061,2352,0.0,0,0
2015,3,19,4,DL,1233,ATL,ORF,1026,-2.0,16.0,97.0,516,1203,-15.0,0,0
2015,5,14,4,DL,2065,ATL,FLL,1700,2.0,9.0,115.0,581,1855,-9.0,0,0
2015,12,12,6,WN,2587,PHX,OKC,1205,-2.0,8.0,120.0,833,1505,-5.0,0,0
2015,8,11,2,UA,276,EWR,MCO,1707,88.0,35.0,171.0,937,1958,83.0,0,0
2015,3,7,6,OO,2826,ICT,ORD,1410,-1.0,16.0,120.0,588,1610,-14.0,0,0
2015,9,21,1,AA,2339,DEN,ORD,1050,-5.0,18.0,146.0,888,1416,-7.0,0,0
2015,1,26,1,WN,4535,LAX,ELP,1240,14.0,16.0,110.0,715,1530,24.0,0,0
2015,5,28,4,OO,7381,COD,SLC,1252,8.0,31.0,75.0,298,1407,20.0,0,0
2015,10,17,6,MQ,3361,14842,11298,1014,-11.0,9.0,70.0,229,1124,-5.0,0,0
2015,9,3,4,AA,234,MIA,BWI,2120,133.0,10.0,157.0,946,2357,118.0,0,0
2015,10,23,5,WN,1374,14107,14679,1205,-3.0,7.0,70.0,304,1315,-16.0,0,0
2015,12,22,2,EV,5078,CAE,ATL,1400,37.0,10.0,67.0,192,1507,33.0,0,0
2015,7,4,6,WN,1335,SLC,LAS,1145,2.0,7.0,75.0,368,1200,-5.0,0,0
2015,5,25,1,DL,1795,SEA,ANC,1855,-2.0,21.0,214.0,1448,2129,-7.0,0,0
2015,8,21,5,WN,2318,SDF,MCO,1005,-10.0,12.0,120.0,719,1205,-17.0,0,0
2015,7,19,7,DL,943,ANC,SEA,1515,-1.0,10.0,205.0,1448,1940,-5.0,0,0
2015,4,25,6,EV,5581,GRK,ATL,630,2.0,13.0,126.0,803,936,16.0,0,0
2015,4,25,6,WN,779,MDW,SAN,840,7.0,15.0,265.0,1728,1105,-3.0,0,0
2015,7,16,4,AA,1568,MCI,DFW,1625,0.0,16.0,99.0,460,1804,-6.0,0,0
2015,11,6,5,B6,569,BOS,FLL,825,6.0,19.0,209.0,1237,1154,-13.0,0,0
2015,11,15,7,EV,5984,TVC,ORD,1811,-10.0,9.0,78.0,224,1829,-21.0,0,0
2015,12,16,3,WN,476,STL,DAL,1725,37.0,6.0,105.0,546,1910,42.0,0,0
2015,7,21,2,WN,4597,MDW,SFO,820,0.0,13.0,280.0,1855,1100,-14.0,0,0
2015,6,13,6,AA,1152,MIA,ORD,950,0.0,16.0,207.0,1197,1217,-26.0,0,0
2015,3,24,2,OO,2796,PHX,DRO,854,69.0,19.0,87.0,351,1121,54.0,0,0
2015,10,30,5,OO,5188,11292,11637,1235,0.0,12.0,111.0,627,1526,-14.0,0,0
2015,10,4,7,WN,195,11278,11259,2035,-4.0,19.0,195.0,1184,2250,-10.0,0,0
2015,6,1,1,NK,311,ACY,MCO,745,-9.0,14.0,139.0,852,1004,-12.0,0,0
2015,8,7,5,WN,2419,IND,LAS,635,-4.0,10.0,235.0,1590,730,-4.0,0,0
2015,7,11,6,WN,1585,BWI,CHS,900,6.0,37.0,100.0,472,1040,19.0,0,0
2015,5,29,5,MQ,3620,ORD,CHA,1835,0.0,21.0,110.0,501,2125,-15.0,0,0
2015,6,20,6,HA,164,LIH,HNL,1903,-10.0,7.0,33.0,102,1936,-10.0,0,0
2015,4,16,4,EV,5604,ATL,CAE,1500,7.0,18.0,60.0,192,1600,3.0,0,0
2015,5,13,3,DL,1205,ATL,SDF,1902,-2.0,15.0,83.0,321,2025,-16.0,0,0
2015,8,11,2,AA,2238,DFW,CLE,1149,-4.0,10.0,160.0,1021,1529,-20.0,0,0
2015,12,13,7,EV,4636,DCA,EWR,1100,-5.0,17.0,71.0,199,1211,-13.0,0,0
2015,5,2,6,UA,1619,SEA,ORD,2258,-2.0,13.0,239.0,1721,457,-28.0,0,0
2015,6,30,2,WN,4388,PHX,DTW,1730,9.0,15.0,225.0,1671,15,29.0,0,0
2015,8,31,1,MQ,3089,CMI,ORD,630,111.0,15.0,60.0,135,730,112.0,0,0
2015,10,29,4,WN,1354,13204,10423,1300,-2.0,5.0,165.0,994,1445,-16.0,0,0
2015,4,24,5,EV,2560,CRP,DFW,1410,41.0,11.0,85.0,354,1535,35.0,0,0
2015,4,17,5,OO,4535,DTW,SBN,840,-8.0,21.0,59.0,157,939,-8.0,0,0
2015,12,27,7,OO,6478,DEN,BIS,1412,6.0,14.0,105.0,516,1657,-5.0,0,0
2015,8,17,1,AS,519,SNA,SEA,710,-8.0,17.0,170.0,978,1000,0.0,0,0
2015,5,11,1,OO,2861,MRY,LAX,1755,-5.0,14.0,75.0,266,1910,1.0,0,0
2015,7,20,1,UA,1932,MIA,IAH,806,13.0,11.0,163.0,964,949,-11.0,0,0
2015,4,30,4,US,522,BOS,CLT,940,0.0,13.0,139.0,728,1159,-12.0,0,0
2015,11,8,7,EV,4480,IAH,CRW,1351,13.0,12.0,153.0,975,1724,-1.0,0,0
2015,3,9,1,AA,1184,ABQ,DFW,714,-10.0,15.0,101.0,569,955,-9.0,0,0
2015,12,2,3,OO,2967,SBA,PHX,1620,-5.0,10.0,92.0,455,1852,-9.0,0,0
2015,11,12,4,WN,1110,RSW,IND,2005,-7.0,12.0,155.0,945,2240,-15.0,0,0
2015,3,30,1,MQ,3100,ROW,DFW,825,-10.0,13.0,91.0,435,1056,-15.0,0,0
2015,6,8,1,DL,1581,PBI,LGA,1145,-2.0,17.0,164.0,1035,1429,4.0,0,0
2015,3,16,1,MQ,3533,DTW,LGA,1420,-3.0,15.0,103.0,502,1603,-10.0,0,0
2015,11,25,3,AA,1951,PHX,DEN,1315,1.0,12.0,109.0,602,1504,-20.0,0,0
2015,12,15,2,WN,1795,ABQ,LAS,1610,9.0,8.0,95.0,486,1645,1.0,0,0
2015,10,13,2,UA,1111,14771,12982,900,0.0,16.0,337.0,2447,1137,-14.0,0,0
2015,3,3,2,OO,6427,RAP,DEN,600,-2.0,28.0,83.0,300,723,3.0,0,0
2015,7,28,2,WN,572,TPA,FLL,625,-4.0,9.0,55.0,197,720,-5.0,0,0
2015,4,10,5,WN,313,CLE,MDW,1215,3.0,8.0,70.0,307,1225,0.0,0,0
2015,11,12,4,AA,494,BOS,CLT,1245,11.0,19.0,148.0,728,1513,15.0,0,0
2015,10,29,4,WN,179,14831,14107,2005,23.0,6.0,105.0,621,2150,8.0,0,0
2015,7,31,5,UA,1261,ANC,ORD,2321,87.0,11.0,359.0,2846,820,61.0,0,0
2015,3,28,6,WN,6,BNA,DCA,815,-6.0,8.0,105.0,562,1100,-24.0,0,0
2015,10,29,4,OO,2863,14869,12892,710,-10.0,15.0,124.0,590,814,-24.0,0,0
2015,12,16,3,MQ,3143,CLE,ORD,2028,14.0,10.0,102.0,316,2110,-7.0,0,0
2015,10,16,5,OO,4590,13487,11775,1330,-4.0,20.0,65.0,196,1435,-6.0,0,0
2015,2,15,7,US,2053,CLT,TPA,1140,-3.0,15.0,107.0,507,1327,-17.0,0,0
2015,11,10,2,DL,1790,SAT,ATL,1319,-1.0,25.0,136.0,874,1635,2.0,0,0
2015,2,14,6,WN,2408,HOU,DAL,700,-1.0,7.0,65.0,239,805,3.0,0,0
2015,3,19,4,AA,2437,DFW,LAX,1300,210.0,12.0,209.0,1235,1429,185.0,0,0
2015,8,31,1,AA,1048,MIA,JFK,1535,12.0,18.0,182.0,1089,1837,-5.0,0,0
2015,5,15,5,B6,656,MCO,SYR,1855,-3.0,11.0,161.0,1053,2136,-9.0,0,0
2015,10,19,1,WN,1360,14492,13204,1655,4.0,8.0,95.0,534,1830,3.0,0,0
2015,7,9,4,AA,454,LAX,PHX,1740,82.0,21.0,96.0,370,1916,74.0,0,0
2015,7,25,6,B6,83,JFK,MCO,1213,26.0,33.0,169.0,944,1502,20.0,0,0
2015,4,15,3,WN,780,MDW,STL,1400,-3.0,11.0,65.0,251,1505,-6.0,0,0
2015,12,18,5,AA,1237,DFW,FLL,1545,23.0,10.0,160.0,1119,1925,15.0,0,0
2015,7,8,3,VX,710,SFO,DAL,710,-1.0,13.0,215.0,1476,1245,9.0,0,0
2015,9,14,1,OO,4576,MSP,RAP,859,-3.0,19.0,105.0,489,944,-10.0,0,0
2015,2,12,4,DL,2643,LAX,LAS,1915,0.0,16.0,74.0,236,2029,-6.0,0,0
2015,8,1,6,WN,3166,ONT,SMF,610,-1.0,16.0,80.0,390,730,-2.0,0,0
2015,12,23,3,OO,5243,DEN,COS,1729,4.0,17.0,43.0,73,1812,0.0,0,0
2015,12,21,1,DL,36,SEA,ANC,2000,-2.0,15.0,219.0,1448,2239,-7.0,0,0
2015,9,9,3,NK,315,TPA,IAH,2029,6.0,8.0,136.0,787,2145,-8.0,0,0
2015,6,12,5,WN,789,LAS,SNA,650,16.0,12.0,60.0,226,750,12.0,0,0
2015,5,6,3,MQ,3072,DBQ,ORD,1310,-6.0,7.0,61.0,147,1411,-14.0,0,0
2015,8,27,4,AS,751,STL,SEA,1850,38.0,15.0,245.0,1709,2055,54.0,0,0
2015,1,15,4,WN,4069,BNA,DAL,805,-1.0,9.0,130.0,623,1015,-15.0,0,0
2015,6,6,6,US,433,JFK,PHX,650,-4.0,15.0,324.0,2153,914,-2.0,0,0
2015,1,20,2,US,804,STT,CLT,1540,-1.0,13.0,235.0,1520,1835,3.0,0,0
2015,5,31,7,AS,600,SEA,LAS,1605,-6.0,17.0,134.0,867,1819,10.0,0,0
2015,8,13,4,UA,1506,EWR,LAS,835,-6.0,26.0,325.0,2227,1100,-14.0,0,0
2015,5,1,5,VX,925,LAX,SFO,700,-2.0,8.0,75.0,337,815,-11.0,0,0
2015,4,15,3,AA,2340,ORD,DCA,1426,-6.0,20.0,115.0,612,1721,1.0,0,0
2015,12,6,7,B6,760,PHL,BOS,1959,-12.0,15.0,77.0,280,2116,-17.0,0,0
2015,12,21,1,EV,5015,CAE,ATL,830,-8.0,12.0,77.0,192,947,-21.0,0,0
2015,3,23,1,AA,2270,DFW,MSY,2215,-2.0,12.0,78.0,447,2333,-8.0,0,0
2015,8,21,5,UA,1240,DEN,MCO,1552,3.0,12.0,215.0,1546,2127,-10.0,0,0
2015,12,18,5,AS,133,SEA,FAI,2110,-4.0,19.0,235.0,1533,5,3.0,0,0
2015,3,2,1,DL,64,MIA,ATL,1520,-5.0,25.0,125.0,594,1725,-11.0,0,0
2015,9,26,6,EV,5220,ATL,CHA,2215,3.0,10.0,45.0,106,2300,-5.0,0,0
2015,8,24,1,DL,1736,ATL,CMH,2225,21.0,17.0,89.0,447,2354,16.0,0,0
2015,6,18,4,NK,360,LAS,PDX,1623,141.0,18.0,132.0,763,1835,144.0,0,0
2015,1,5,1,DL,2487,PHX,LAX,720,-6.0,28.0,90.0,370,750,-8.0,0,0
2015,6,10,3,WN,1502,LAX,MDW,910,-2.0,20.0,235.0,1750,1505,-8.0,0,0
2015,11,13,5,AA,1783,SFO,PHX,910,-4.0,17.0,120.0,651,1210,-12.0,0,0
2015,8,30,7,WN,479,SAN,OAK,1345,-2.0,16.0,85.0,446,1510,3.0,0,0
2015,1,23,5,WN,2364,MDW,SAN,1915,-2.0,15.0,275.0,1728,2150,-40.0,0,0
2015,1,13,2,WN,1136,HOU,LAX,920,-2.0,11.0,230.0,1390,1110,8.0,0,0
2015,3,16,1,OO,5226,ORD,IND,1732,-1.0,18.0,65.0,177,1937,-8.0,0,0
2015,5,28,4,OO,6368,PSC,DEN,1327,-5.0,12.0,139.0,852,1646,-8.0,0,0
2015,7,23,4,OO,2954,TUS,PHX,1330,-7.0,12.0,46.0,110,1416,-6.0,0,0
2015,3,28,6,WN,1211,DEN,ATL,600,-5.0,15.0,175.0,1199,1055,-2.0,0,0
2015,6,21,7,OO,4643,LGB,SLC,710,-8.0,11.0,112.0,588,1002,-23.0,0,0
2015,10,23,5,AA,2238,11042,11298,1608,218.0,16.0,177.0,1021,1805,266.0,0,0
2015,9,18,5,UA,994,IAH,SAT,900,-7.0,23.0,64.0,191,1004,-10.0,0,0
2015,11,8,7,WN,1330,AUS,ELP,815,-3.0,11.0,95.0,528,850,0.0,0,0
2015,10,16,5,UA,315,11298,11292,908,1.0,15.0,139.0,641,1027,-11.0,0,0
2015,8,1,6,OO,5264,ISN,DEN,822,-8.0,13.0,113.0,576,915,-16.0,0,0
2015,12,24,4,WN,2875,OAK,SLC,625,1.0,11.0,110.0,588,915,-18.0,0,0
2015,5,26,2,EV,4979,LGA,CAE,940,-4.0,48.0,145.0,617,1205,-2.0,0,0
2015,6,8,1,UA,1079,PHX,IAH,500,2.0,18.0,154.0,1009,934,-5.0,0,0
2015,6,23,2,DL,2447,MSP,MEM,1350,-4.0,9.0,121.0,700,1551,-20.0,0,0
2015,12,21,1,WN,3202,DEN,HOU,2105,34.0,9.0,135.0,883,20,28.0,0,0
2015,5,13,3,WN,1927,HOU,ATL,1625,74.0,9.0,120.0,696,1925,79.0,0,0
2015,4,9,4,EV,2537,DFW,MLU,2020,187.0,17.0,75.0,293,2135,195.0,0,0
2015,1,19,1,DL,2466,DFW,SLC,600,-3.0,18.0,174.0,989,754,-12.0,0,0
2015,2,5,4,UA,331,DEN,SNA,815,38.0,11.0,155.0,846,950,9.0,0,0
2015,1,28,3,US,1843,CLT,ATL,1558,-5.0,15.0,74.0,226,1712,-16.0,0,0
2015,7,8,3,DL,338,BOS,DTW,1105,-3.0,15.0,130.0,632,1315,-12.0,0,0
2015,11,8,7,AA,1219,DCA,ORD,510,16.0,8.0,144.0,612,634,-4.0,0,0
2015,8,4,2,UA,1920,IAH,SEA,1438,2.0,13.0,278.0,1874,1716,-3.0,0,0
2015,4,3,5,WN,4214,LAX,SFO,1130,0.0,14.0,80.0,337,1250,-8.0,0,0
2015,2,5,4,US,1891,CLT,JAX,1755,19.0,23.0,77.0,328,1912,29.0,0,0
2015,6,21,7,WN,4996,ELP,LAX,720,-4.0,18.0,120.0,715,820,2.0,0,0
2015,10,28,3,WN,2003,12892,14771,2035,-6.0,14.0,75.0,337,2150,-4.0,0,0
2015,5,10,7,MQ,3512,DTW,LGA,1705,-7.0,9.0,102.0,502,1847,-15.0,0,0
2015,9,28,1,OO,5316,MRY,LAX,630,-7.0,18.0,78.0,266,748,-1.0,0,0
2015,8,5,3,EV,2683,MLU,DFW,1758,-4.0,12.0,79.0,293,1917,4.0,0,0
2015,10,22,4,B6,434,14771,10721,730,-6.0,14.0,339.0,2704,1609,-31.0,0,0
2015,2,9,1,US,1848,PHL,DFW,1140,-10.0,25.0,232.0,1303,1432,-32.0,0,0
2015,3,23,1,WN,356,MCI,FLL,535,-5.0,10.0,180.0,1242,935,-18.0,0,0
2015,4,20,1,WN,734,LAX,ABQ,2200,25.0,10.0,105.0,677,45,20.0,0,0
2015,11,10,2,WN,838,ONT,OAK,1010,-2.0,7.0,75.0,362,1125,-7.0,0,0
2015,7,2,4,OO,4456,SLC,IDA,1345,22.0,14.0,63.0,188,1448,6.0,0,0
2015,9,2,3,AA,1727,LAS,PHL,1432,-2.0,15.0,287.0,2176,2219,-22.0,0,0
2015,5,2,6,OO,5536,DEN,MLI,955,-5.0,16.0,122.0,752,1257,-6.0,0,0
2015,12,4,5,AA,1835,ATL,PHL,1240,-2.0,13.0,125.0,666,1445,-20.0,0,0
2015,1,30,5,WN,567,DEN,PHX,2105,5.0,13.0,115.0,602,2300,7.0,0,0
2015,5,8,5,MQ,3684,GJT,DFW,750,-7.0,10.0,133.0,773,1103,-21.0,0,0
2015,6,3,3,OO,4728,SLC,MFR,1100,25.0,21.0,116.0,575,1156,18.0,0,0
2015,1,15,4,WN,146,DAL,MDW,1430,14.0,9.0,130.0,793,1640,11.0,0,0
2015,4,7,2,AA,2497,DFW,LAX,2155,-6.0,21.0,213.0,1235,2328,-4.0,0,0
2015,5,30,6,US,1733,DEN,CLT,1210,-5.0,8.0,193.0,1337,1723,-17.0,0,0
2015,2,14,6,WN,2554,ATL,MDW,715,-3.0,15.0,120.0,591,815,16.0,0,0
2015,7,23,4,EV,4113,IND,EWR,1418,11.0,12.0,122.0,645,1620,8.0,0,0
2015,11,22,7,AS,35,FLL,SEA,1835,-4.0,10.0,400.0,2717,2215,-4.0,0,0
2015,8,8,6,AS,800,OGG,SMF,1100,5.0,9.0,297.0,2404,1857,-14.0,0,0
2015,12,15,2,DL,407,LAS,JFK,1045,-5.0,13.0,295.0,2248,1840,-24.0,0,0
2015,10,22,4,UA,809,14908,11292,1555,-6.0,9.0,135.0,846,1910,-6.0,0,0
2015,10,2,5,B6,1278,12889,10721,1545,2.0,18.0,305.0,2381,2350,-11.0,0,0
2015,3,4,3,DL,1276,ATL,CMH,1005,0.0,14.0,98.0,447,1143,-8.0,0,0
2015,11,23,1,OO,4548,BNA,MSP,1558,-2.0,17.0,135.0,695,1813,-3.0,0,0
2015,5,16,6,OO,4452,GRR,DTW,1730,-12.0,14.0,57.0,120,1827,-19.0,0,0
2015,10,11,7,MQ,3593,10693,13930,500,-1.0,12.0,106.0,409,646,-23.0,0,0
2015,6,17,3,VX,744,SFO,SEA,1420,-1.0,17.0,115.0,679,1615,2.0,0,0
2015,11,17,2,EV,4738,MKE,CLE,1611,-6.0,9.0,72.0,328,1823,-11.0,0,0
2015,9,19,6,OO,5426,RDD,SFO,1555,-15.0,11.0,70.0,199,1705,-26.0,0,0
2015,1,11,7,DL,1284,DTW,MKE,1530,-1.0,15.0,87.0,237,1557,-26.0,0,0
2015,3,3,2,MQ,3235,TXK,DFW,600,56.0,9.0,57.0,181,657,61.0,0,0
2015,7,23,4,OO,6308,MOT,DEN,1805,89.0,10.0,120.0,604,1905,81.0,0,0
2015,1,14,3,WN,190,OAK,SAN,1825,0.0,6.0,85.0,446,1950,-7.0,0,0
2015,12,1,2,OO,4625,MSP,GTF,1739,0.0,53.0,168.0,887,1927,12.0,0,0
